转债代码,转债名称,上市日期,预测信息日,实际上市收盘价,上市前一日平价,发行规模亿元,正股市值亿元,正股20日波动率,债项评级,申万行业,板块,余额组,市值组,评级组,模型合理价值,规则映射后预测价,规则调整额,预测触及上限,实际触及上限,预测区间下限_80pct,预测区间上限_80pct,区间覆盖,有效分组数,全市场样本数_1日,全市场训练RMSE_1日,年份,平价分组,自动同类样本数,自动同类平均得分,自动同类平均相关系数,自动同类同行业占比,自动同类券,同类残差收益5日_pct,同类残差收益10日_pct,同类溢价变化5日_pct,同类正股超额5日_pct,同类高热度占比,目标正股5日收益_pct,目标正股20日收益_pct,基础预测价,基础预测误差,实际触及157.30,近期20只新券触顶率,近期40只新券触顶率,近期20只基础MAE,距涨幅上限空间,连续题材修正额,连续题材修正预测价,极端状态概率,极端状态修正额,自动题材修正预测价,是否启动极端修正,tmp,动态相似新券触顶率,动态相似新券预测价,组合保护预测价,网上中签率,原股东配售金额元,原股东配售率,ln发行规模,中签热度,相似概率logit,实际触顶
127093.SZ,章鼓转债,2023-11-03,2023-11-02,157.3,96.81159420289856,2.43,31.2624,41.617482506678,A+,机械设备,制造,0-3,0-50,A+/A,127.05256640089613,127.05256640089613,0.0,False,True,106.28904140012143,147.8160914016708,False,6.0,444.0,5.542266213875715,2023.0,90-100,7.0,0.7420890919328852,0.5614714323989161,1.0,华兴转债、智能转债、斯莱转债、永02转债、深科转债、万讯转债、隆华转债,-0.1052950629448269,0.1113830873210534,-0.5981726666504983,1.2010622432572229,0.0,5.252100840336138,-1.4749262536873142,127.05256640089613,-30.24743359910389,True,0.2,0.2,7.418679550149551,30.24743359910389,1.7378471627467968,128.79041356364291,0.250848511715513,0.0,127.05256640089613,False,141.77190370086925,0.2148823348966169,131.9272957682005,128.79041356364291,0.0007275983,179589800.0,,0.8878912573524571,7.225761447771634,-1.2957429996362622,True
127094.SZ,红墙转债,2023-11-08,2023-11-07,144.0,98.0716253443526,3.16,22.4522705136,47.882540423484,A+,基础化工,周期,3-10,0-50,A+/A,126.7965155144596,126.7965155144596,0.0,False,False,104.2716327607371,149.3213982681821,True,6.0,445.0,6.180038624651967,2023.0,90-100,7.0,0.7976222851835725,0.6502626817272066,1.0,兄弟转债、蒙泰转债、聚隆转债、双箭转债、丰山转债、三力转债、正丹转债,-0.1449990272365741,-0.4897790889945685,-0.3378596765839492,0.1724970022368821,0.1428571428571428,1.9083969465648831,0.1876172607879977,126.7965155144596,-17.2034844855404,False,0.25,0.225,8.8490337602149,30.50348448554041,1.2269450262081123,128.0234605406677,0.3320418220246267,0.0,126.7965155144596,False,140.69234272470345,0.2980549897000549,133.61530233007474,128.0234605406677,0.0009495823,231474600.0,,1.1505720275988207,6.959488354269659,-0.856577069374766,False
123228.SZ,震裕转债,2023-11-09,2023-11-08,118.954,95.58226408965406,11.95,60.487707225,36.826174313895,AA-,电力设备,制造,10-20,50-300,AA/AA-,124.24268428420314,124.24268428420314,0.0,False,False,101.71780153048064,146.76756703792563,True,6.0,441.0,7.389807338261538,2023.0,90-100,7.0,0.8064253049853288,0.7511845675827147,1.0,通裕转债、宇邦转债、通22转债、煜邦转债、宙邦转债、申昊转债、道氏转02,1.0772296709090992,0.7020687282669015,1.7203121427625914,-0.3601630462524929,0.4285714285714285,1.4305411926921696,-2.030963875478609,124.24268428420314,5.288684284203143,False,0.2,0.225,8.737487548250641,33.057315715796875,1.3550150058388375,125.59769929004196,0.0102263791242479,0.0,124.24268428420314,False,132.5940554041863,0.0854513750781842,126.36127909743452,125.59769929004196,0.0032792541,898414500.0,,2.4807312783775197,5.720139290983912,-2.3704831358351193,False
123227.SZ,雅创转债,2023-11-10,2023-11-09,157.3,98.0127484064492,3.63,41.824,84.988246824088,A+,电子,科技,3-10,0-50,A+/A,130.750678750612,130.750678750612,0.0,False,True,108.2257959968895,153.2755615043345,False,6.0,445.0,5.441502920627968,2023.0,90-100,7.0,0.8072799551232102,0.6623706921716452,1.0,洁美转债、明电转02、明电转债、富仕转债、力合转债、胜蓝转债、聚飞转债,-0.5663452067365771,-0.1549890684889747,-0.6651042679049972,1.045943684148476,0.0,4.895666131621179,3.320158102766801,130.750678750612,-26.54932124938801,True,0.2,0.225,8.905274228367585,26.54932124938801,0.9253553311161576,131.67603408172815,0.5069413406560552,0.0,130.750678750612,False,143.92042847827378,0.2065389591856229,134.863280634062,131.67603408172815,0.0008679478,284619700.0,,1.2892326482767593,7.049378983361149,-1.3459153819152694,True
127095.SZ,广泰转债,2023-11-10,2023-11-09,120.4,98.50746268656717,7.0,49.385444262,23.58070715599,AA-,国防军工,科技,3-10,0-50,AA/AA-,125.05102383685904,125.05102383685904,0.0,False,False,102.36998518248946,147.73206249122862,True,6.0,445.0,5.441502920627968,2023.0,90-100,7.0,0.654971387885353,0.5064091768137801,0.8571428571428571,广联转债、应急转债、航新转债、三角转债、睿创转债、火炬转债、宇瞳转债,0.0476673697824445,0.7654687242340591,-0.1035528357089994,0.1961138245637261,0.1428571428571428,-0.2159827213822795,-1.387406616862319,125.05102383685904,4.651023836859039,False,0.25,0.25,10.101127260348708,32.248976163140966,1.0384736528008,126.08949748965983,0.052603447955027,0.0,125.05102383685904,False,134.59767576535867,0.1404466788532354,128.44797003575678,126.08949748965983,0.0022010655,503907400.0,,1.9459101490553132,6.118813717680245,-1.8115849535000756,False
127096.SZ,泰坦转债,2023-11-15,2023-11-14,157.3,93.48298334540188,2.955,27.8856,43.902630303499,A,机械设备,制造,0-3,0-50,A+/A,124.47111094847972,124.47111094847972,0.0,False,True,101.79007229411012,147.1521496028493,False,6.0,451.0,6.0456358408398,2023.0,90-100,7.0,0.6756799343095187,0.4962173827856905,1.0,斯莱转债、昌红转债、精测转债、泰林转债、永02转债、精测转2、博实转债,-1.6909940494325402,-2.2503375800115646,-3.5970651993365,2.391106966874124,0.1428571428571428,0.5451713395638658,-6.921413121845699,124.47111094847972,-32.82888905152029,True,0.2,0.25,9.717836069269223,32.82888905152029,2.1343606898490988,126.60547163832882,0.1624941032932838,0.0,124.47111094847972,False,140.78485138308315,0.3332438387582403,132.67612970575246,126.60547163832882,0.0004213376,256494600.0,,1.0834986508580615,7.772076145394576,-0.693549933186439,True
127097.SZ,三羊转债,2023-11-17,2023-11-16,157.3,100.92961487383798,2.1,30.4152,29.800311154199,A+,交通运输,周期,0-3,0-50,A+/A,131.22908064323312,131.22908064323312,0.0,False,True,107.88746016380614,154.5707011226601,False,6.0,446.0,6.969128020740068,2023.0,100-110,7.0,0.5204201427762664,0.4533299554247246,0.4285714285714285,博汇转债、宏川转债、福新转债、南航转债、长久转债、裕兴转债、蒙泰转债,-0.5349011641731222,-0.3714380643860288,-0.7335594694040068,1.4766208363567568,0.1428571428571428,7.4964639321075,7.83200908059023,131.22908064323312,-26.070919356766893,True,0.25,0.25,11.08122912403467,26.070919356766893,0.5455647044945697,131.7746453477277,0.4095112741953893,0.0,131.22908064323312,False,144.5380686160077,0.3931360485128902,138.91614430599628,131.7746453477277,0.00041829,172209100.0,,0.7419373447293773,7.779335586089235,-0.4341489019122458,True
123229.SZ,艾录转债,2023-11-20,2023-11-17,143.0,110.935960591133,5.0,45.08411668,47.665795585184,A+,轻工制造,制造,3-10,0-50,A+/A,135.1393265823092,135.1393265823092,0.0,False,False,111.61382674102228,157.3,True,6.0,447.0,6.822389743997292,2023.0,110-120,7.0,0.7884208940254693,0.760862800222802,1.0,嘉美转债、翔港转债、帝欧转债、海顺转债、合兴转债、景兴转债、华源转债,-0.1585350056460019,0.3088371439684793,-0.2892637449179993,0.6427704454633032,0.1428571428571428,6.026365348399243,16.92627206645898,135.1393265823092,-7.860673417690805,False,0.3,0.275,12.237925160071905,22.160673417690816,-0.8455007799973706,134.29382580231183,0.547076335719327,0.0,135.1393265823092,False,148.07481810590346,0.3480601950918917,140.92426281715606,134.29382580231183,0.0015462452,364596400.0,,1.6094379124341003,6.471925738546954,-0.6275767946858672,False
113678.SH,中贝转债,2023-11-21,2023-11-20,157.3,150.00000000000003,5.17,165.493339392,89.652948520736,A+,通信,科技,3-10,50-300,A+/A,169.62251221837766,157.3,-12.322512218377652,True,True,133.7745001587131,157.3,True,6.0,446.0,7.022045836597302,2023.0,>=120,7.0,0.451818506099871,0.4358712100038351,0.4285714285714285,奥飞转债、永鼎转债、城地转债、沿浦转债、法本转债、华正转债、烽火转债,-2.2768191788365826,-2.5781195696347097,-3.958497124363008,2.069195290010684,0.1428571428571428,19.85383678440926,38.3188079842564,157.3,0.0,True,0.3,0.275,12.493088271239412,0.0,-1.9379803173922727,155.36201968260775,0.97313279065699,0.0,157.3,False,157.3,0.3117043040816077,157.3,155.36201968260775,0.0014620344,387127000.0,,1.6428726885203377,6.527926388519598,-0.7921635410902543,True
113679.SH,芯能转债,2023-11-24,2023-11-23,114.396,96.412213740458,8.8,63.15,20.086685021442,AA-,公用事业,周期,3-10,50-300,AA/AA-,122.37680873193906,122.37680873193906,0.0,False,False,98.85130889065212,145.90230857322598,True,6.0,451.0,6.351293783973014,2023.0,90-100,7.0,0.7650882404171248,0.6742972837848988,1.0,九洲转2、嘉泽转债、晶科转债、新港转债、节能转债、长集转债、燃23转债,0.3652444790512068,0.4661151781410768,0.8531618389399966,-0.7622730202054617,0.0,-0.315706393054449,6.313131313131315,122.37680873193906,7.980808731939064,False,0.35,0.275,12.412791172062937,34.92319126806095,-0.0064921558873861,122.37031657605168,0.0394838514836678,0.0,122.37680873193906,False,131.04577558075746,0.141721764025909,126.08884093588192,122.37031657605168,0.0026062327,643847000.0,,2.174751721484161,5.949849510328882,-1.8010626040898738,False
123231.SZ,信测转债,2023-11-29,2023-11-28,129.0,101.65356465166712,5.45,42.671325,32.746225680212,AA-,社会服务,消费,3-10,0-50,AA/AA-,127.08592707744177,127.08592707744177,0.0,False,False,103.56042723615484,150.61142691872868,True,6.0,439.0,6.598963718922561,2023.0,100-110,7.0,0.5798171285399111,0.7362356681783496,0.1428571428571428,东时转债、华翔转债、星帅转2、科思转债、大禹转债、翔丰转债、宏昌转债,0.6382793728615699,-0.3717790897724258,-0.4814039575298974,0.1754832538837791,0.1428571428571428,2.487018311013922,4.108828428650746,127.08592707744177,-1.9140729225582327,False,0.35,0.275,12.782969051124374,30.214072922558245,1.008093880197374,128.09402095763917,0.2522524378119077,0.0,127.08592707744177,False,141.60834245942746,0.2695413171815852,133.19388283716688,128.09402095763917,0.0010320868,451438400.0,,1.6956156086751528,6.876172506932558,-0.9969509803470998,False
123230.SZ,金钟转债,2023-12-01,2023-11-30,157.3,108.76288659793812,3.5,33.579578964,64.649747621005,A,汽车,制造,3-10,0-50,A+/A,135.4172637048939,135.4172637048939,0.0,False,True,111.89176386360698,157.3,True,6.0,442.0,6.106674281887654,2023.0,100-110,7.0,0.8254158191456573,0.7473439834815524,1.0,今飞转债、汽模转2、纽泰转债、海泰转债、明新转债、立中转债、爱迪转债,0.093689025833587,-0.1829790954857897,0.7689855130470029,-1.1617890101316974,0.2857142857142857,1.9652061855670144,14.965492190337804,135.4172637048939,-21.8827362951061,True,0.35,0.275,12.526672231407687,21.8827362951061,-0.9019024003969616,134.51536130449696,0.8309204960627641,21.8827362951061,157.3,True,150.40404532265896,0.3931473186984771,141.86961803004905,157.3,0.0004434857,309794900.0,,1.252762968495368,7.7208450002519475,-0.4341016635680117,True
113680.SH,丽岛转债,2023-12-05,2023-12-04,157.3,98.77017678708684,3.0,26.84108,24.1815795954,A+,有色金属,周期,3-10,0-50,A+/A,125.78777218569157,125.78777218569157,0.0,False,True,102.26227234440464,149.3132720269785,False,6.0,440.0,7.050407059810506,2023.0,90-100,7.0,0.5941123644810278,0.2840630585182891,1.0,新星转债、亚科转债、万顺转2、万顺转债、楚江转债、豪美转债、恒邦转债,0.4927610666878192,1.3098049966806973,0.7198251656484977,-0.055834162747409,0.2857142857142857,2.1462639109697923,0.8634222919937207,125.78777218569157,-31.51222781430845,True,0.35,0.275,12.88771843342886,31.51222781430845,0.9244457342213324,126.7122179199129,0.3327152544911329,0.0,125.78777218569157,False,140.77669994553133,0.3053969153053809,133.00557506235924,126.7122179199129,0.0004786644,256921000.0,,1.0986122886681098,7.644510832411471,-0.8217282890383503,True
123233.SZ,凯盛转债,2023-12-15,2023-12-14,115.001,89.83218163869692,6.5,76.55648,24.284997245884,AA-,基础化工,周期,3-10,50-300,AA/AA-,119.17927965777989,119.17927965777989,0.0,False,False,94.51013522500357,143.84842409055622,True,6.0,436.0,5.324926744992751,2023.0,80-90,7.0,0.8229492623440896,0.7330889747705556,1.0,惠云转债、赛特转债、润禾转债、永东转2、阳谷转债、正丹转债、道恩转债,0.496181823662043,0.0599497032715074,1.1422451610405029,-0.8878490690942098,0.1428571428571428,-2.0452099031216364,-9.587680079483365,119.17927965777989,4.178279657779882,False,0.4,0.3,14.127697907163547,38.120720342220125,2.128481640356475,121.30776129813636,0.0637366805699968,0.0,119.17927965777989,False,131.6823832402045,0.1570028529054986,123.6680760441858,121.30776129813636,0.0011977172,543342400.0,,1.8718021769015913,6.727337867255618,-1.6806995972107803,False
127098.SZ,欧晶转债,2023-12-15,2023-12-14,116.41,83.4676541058593,4.7,73.72609968319999,26.926361847989,AA-,电力设备,制造,3-10,50-300,AA/AA-,117.2607120661468,117.2607120661468,0.0,False,False,93.73521222485986,140.7862119074337,True,6.0,436.0,5.324926744992751,2023.0,80-90,7.0,0.7150421939964845,0.5483529824533839,1.0,利元转债、宇邦转债、翔丰转债、通裕转债、道氏转02、双良转债、天赐转债,1.2414862199866885,1.288966363140223,3.3242692854135,-2.383543658711446,0.5714285714285714,-2.1949974476773826,-17.14594594594595,117.2607120661468,0.850712066146798,False,0.4,0.3,14.08291028139971,40.03928793385322,3.042166854299696,120.30287892044647,0.0823800343081327,0.0,117.2607120661468,False,132.52225496504704,0.1623026263537543,122.13457325789572,120.30287892044647,0.0016802155,325571300.0,,1.547562508716013,6.388833219983828,-1.641194249475782,False
123232.SZ,金现转债,2023-12-19,2023-12-18,144.43,93.07774227902024,2.025125,37.592925,25.466711471296,A+,计算机,科技,0-3,0-50,A+/A,124.58719520042936,124.58719520042936,0.0,False,False,101.06169535914243,148.11269504171628,True,6.0,439.0,5.218985236178931,2023.0,90-100,7.0,0.8266456050934915,0.7496952586442982,1.0,科蓝转债、正元转02、天阳转债、思创转债、山石转债、丝路转债、恒锋转债,-0.0818343647524996,-0.6488865758572653,0.3596730832879977,-0.6626428037104115,0.2857142857142857,-3.956043956043953,-7.415254237288127,124.58719520042936,-19.842804799570644,False,0.35,0.3,13.499632846573496,32.71280479957065,1.5872241996799463,126.17441940010931,0.3327872806403205,0.0,124.58719520042936,False,140.37483434670884,0.3761055564590282,133.81479593978793,126.17441940010931,0.0014470877,75824100.0,,0.7056314270484453,6.5382022250145875,-0.506111353813564,False
127099.SZ,盛航转债,2023-12-28,2023-12-27,115.8,87.57180156657964,7.4,28.6728987441,30.481048214297,AA-,交通运输,周期,3-10,0-50,AA/AA-,116.93526081104788,116.93526081104788,0.0,False,False,94.26544609604063,139.60507552605512,True,6.0,430.0,5.283631912235339,2023.0,80-90,7.0,0.500657349693329,0.0935789045003915,1.0,三羊转债、长久转债、北港转债、招路转债、嘉诚转债、宏川转债、南航转债,-0.0629404896729052,-1.2196806701686351,-0.3214408366249888,-2.581450306450467,0.1428571428571428,-2.1015761821366,-13.77892030848329,116.93526081104788,1.1352608110478857,False,0.35,0.275,13.90605064768206,40.36473918895213,3.282939051651617,120.2181998626995,0.0388194484417954,0.0,116.93526081104788,False,134.24850333797622,0.1657767256110376,121.9539115307139,120.2181998626995,0.0026625213,510385700.0,,2.0014800002101243,5.928481747978593,-1.6158592250670984,False
123234.SZ,中能转债,2023-12-29,2023-12-28,129.989,95.01557632398756,4.0,34.012216886,26.594175452949,A+,电力设备,制造,3-10,0-50,A+/A,122.4275327212232,122.4275327212232,0.0,False,False,100.2691903852366,144.5858750572098,True,6.0,437.0,5.070945324497092,2023.0,90-100,7.0,0.8203924389645936,0.7498815314869854,1.0,煜邦转债、宇邦转债、利元转债、天能转债、科数转债、起帆转债、锂科转债,-0.8980369175655595,-0.8945419193649504,-3.1704152318195007,4.694531039070471,0.1428571428571428,2.006688963210679,-4.687500000000011,122.4275327212232,-7.561467278776803,False,0.35,0.275,13.72049791893227,34.87246727877681,1.614483227034457,124.04201594825766,0.1754311730006026,0.0,122.4275327212232,False,136.07614527572278,0.2893927165886035,129.9964112511875,124.04201594825766,0.0013306601,185545400.0,,1.3862943611198906,6.622080144082945,-0.8983352865998903,False
127101.SZ,豪鹏转债,2024-01-11,2024-01-10,121.153,101.77690029615005,11.0,42.4223709045,23.25495765184,AA-,电力设备,制造,10-20,0-50,AA/AA-,122.91464760893032,122.91464760893032,0.0,False,False,102.6638565102526,143.16543870760808,True,6.0,439.0,5.24487390030682,2024.0,100-110,7.0,0.7040400050618623,0.5409595287959948,1.0,杭电转债、精达转债、煜邦转债、麦米转2、中能转债、迪贝转债、天能转债,-0.0436110990115121,-2.031526446614073,-0.8119778802875022,0.8127330323968618,0.1428571428571428,-1.64090822362144,1.756810106592965,122.91464760893032,1.7616476089303177,False,0.35,0.275,13.623929990902102,34.38535239106969,0.6822138123891751,123.5968614213195,0.0285019912232573,0.0,122.91464760893032,False,133.06428839983977,0.0988607019462,125.46416766446676,123.5968614213195,0.0043009994,718529400.0,,2.3978952727983707,5.4489078646829885,-2.2099480412314523,False
123235.SZ,亿田转债,2024-01-12,2024-01-11,121.0,92.30567226890756,5.2021,37.522220775,41.233440642499,AA-,家用电器,消费,3-10,0-50,AA/AA-,119.8379819076693,119.8379819076693,0.0,False,False,100.32189396789472,139.3540698474439,True,6.0,438.0,5.051002986475614,2024.0,90-100,7.0,0.7380375853660617,0.5549325798689808,1.0,朗科转债、华翔转债、星帅转2、小熊转债、宏昌转债、开能转债、火星转债,-0.9463541323748128,-0.9300128393051325,-1.8572270140199905,0.9239399439036512,0.0,-2.4153248195447063,-7.010582010582011,119.8379819076693,-1.1620180923306975,False,0.35,0.275,13.27109079853854,37.46201809233071,1.7230684238347056,121.561050331504,0.1282485025084931,0.0,119.8379819076693,False,135.3330084045907,0.1653420175098856,124.48351614620265,121.561050331504,0.001019151,433068900.0,,1.6490623902173178,6.888785351225184,-1.6190058771940552,False
111018.SH,华康转债,2024-01-15,2024-01-12,117.39,95.54280670785523,13.03023,50.7925454,27.480989512222,AA-,基础化工,周期,10-20,50-300,AA/AA-,119.67695266838106,119.67695266838106,0.0,False,False,100.16086472860648,139.19304060815566,True,6.0,445.0,5.264936717710142,2024.0,90-100,7.0,0.6967979771937889,0.4758788870045972,1.0,丰山转债、凯盛转债、蒙泰转债、惠云转债、洋丰转债、双箭转债、金丹转债,0.0094466846264296,-0.6794927216273552,-0.3374479011270015,0.4120790676710895,0.0,0.6508600650859897,-5.210157618213662,119.67695266838106,2.286952668381062,False,0.35,0.275,12.524123267978366,37.62304733161895,1.856292142375716,121.53324481075678,0.0111040437589627,0.0,119.67695266838106,False,129.34494031188075,0.0984612500912185,122.45526187276528,121.53324481075678,0.0027105348,1063367000.0,,2.567272042554259,5.9106093203866985,-2.2144399548473297,False
127102.SZ,浙建转债,2024-01-16,2024-01-15,109.25,89.1008174386921,10.0,106.0794636138,23.508564437486,AA+,建筑装饰,周期,10-20,50-300,AAA/AA+,116.25290532352652,116.25290532352652,0.0,False,False,96.73681738375193,135.7689932633011,True,6.0,446.0,5.607323542429676,2024.0,80-90,7.0,0.8117793748696306,0.7658811693271165,1.0,交建转债、精工转债、能辉转债、山路转债、汇通转债、建工转债、华设转债,-0.3684422168119431,-0.8969060641672199,-1.475259976018009,0.8179057694191583,0.1428571428571428,1.4477766287487093,-6.48236415633937,116.25290532352652,7.00290532352652,False,0.3,0.275,11.126099221442226,41.04709467647349,2.284284174743382,118.5371894982699,0.0059556945903021,0.0,116.25290532352652,False,125.6447283156546,0.1099137508421641,119.636635426325,118.5371894982699,0.0050287263,559474600.0,,2.302585092994046,5.292588547612202,-2.0916223922115904,False
113681.SH,镇洋转债,2024-01-17,2024-01-16,121.621,106.64395229982964,6.6,54.43696,50.57902621536,AA-,基础化工,周期,3-10,50-300,AA/AA-,128.62489060192263,128.62489060192263,0.0,False,False,109.10880266214804,148.14097854169722,True,6.0,448.0,6.713294054735828,2024.0,100-110,7.0,0.6035138159742539,0.3007911268699395,1.0,国光转债、丰山转债、双箭转债、惠云转债、苏利转债、三力转债、红墙转债,-1.1345568321159167,-1.9925115228899315,-2.044924157486996,2.282782053949095,0.0,14.337899543379006,8.492201039861346,128.62489060192263,7.003890601922635,False,0.3,0.25,10.616070263341532,28.67510939807738,1.482435764455051,130.1073263663777,0.2372150323117659,0.0,128.62489060192263,False,139.420480993727,0.1597478022926396,132.06047988205555,130.1073263663777,0.000968952,574447000.0,,1.8870696490323797,6.939295482904152,-1.660105746145208,False
113069.SH,博23转债,2024-01-18,2024-01-17,115.991,96.22520793346128,17.0,117.592626848,34.742674038713,AA,有色金属,周期,10-20,50-300,AA/AA-,119.53419621392136,119.53419621392136,0.0,False,False,100.01810827414675,139.05028415369594,True,6.0,439.0,5.156734830746068,2024.0,90-100,7.0,0.7970891829424478,0.6755174992297116,1.0,丽岛转债、金铜转债、万顺转债、亚科转债、中金转债、万顺转2、海亮转债,-0.279634409631245,0.1526338695663057,-0.3142621603214985,-0.0656906906906895,0.2857142857142857,-2.6537216828478982,2.104548540393747,119.53419621392136,3.5431962139213624,False,0.3,0.25,10.701830579227508,37.76580378607865,0.2722039057284701,119.80640011964984,0.0017113613041328,0.0,119.53419621392136,False,126.01038330298522,0.1091679350849193,122.62630732603267,119.80640011964984,0.0065484459,1118316000.0,,2.833213344056216,5.0285275246628585,-2.0992685449360344,False
118046.SH,诺泰转债,2024-01-18,2024-01-17,123.039,101.70840159138778,4.34,92.64967948,42.616456748127,A+,医药生物,消费,3-10,50-300,A+/A,125.81404330242977,125.81404330242977,0.0,False,False,106.29795536265516,145.33013124220437,True,6.0,439.0,5.156734830746068,2024.0,100-110,7.0,0.8111139225777368,0.7447625151873712,1.0,亚药转债、东亚转债、北陆转债、寿22转债、微芯转债、东宝转债、奇正转债,-0.676516441163772,0.4974351291224213,-0.7821781669165029,0.4278188600222443,0.1428571428571428,4.370797310278585,1.1874272409778674,125.81404330242977,2.775043302429765,False,0.25,0.25,9.551524327454176,31.485956697570245,1.2226730708160525,127.03671637324582,0.1314311078412297,0.0,125.81404330242977,False,136.85603985520217,0.1157943161450626,128.5484644204059,127.03671637324582,0.0016799484,291802000.0,,1.4678743481123135,6.388992200324377,-2.032874229058987,False
123236.SZ,家联转债,2024-01-18,2024-01-17,122.7,102.40770465489564,7.5,36.7488,50.549753815101,AA-,轻工制造,制造,3-10,0-50,AA/AA-,125.59040087380086,125.59040087380086,0.0,False,False,106.07431293402628,145.10648881357545,True,6.0,439.0,5.156734830746068,2024.0,100-110,7.0,0.6592067417755335,0.4240202117033963,1.0,翔港转债、特纸转债、永吉转债、景兴转债、合兴转债、艾录转债、蒙娜转债,-0.1237106600785208,-0.4418224558677086,-0.193387904571499,0.3358793576184737,0.0,14.268656716417905,3.85241454150842,125.59040087380086,2.890400873800857,False,0.25,0.225,9.45772530073271,31.70959912619915,2.251204119224368,127.84160499302524,0.1036159540010933,0.0,125.59040087380086,False,136.33915173882383,0.0989580333873544,127.94384055057338,127.84160499302524,0.0009232644,668269300.0,,2.0149030205422647,6.987594907277686,-2.2088559792569495,False
127100.SZ,神码转债,2024-01-19,2024-01-18,114.5,81.05198400492158,13.38999,176.43471998,36.396944874647,AA,计算机,科技,10-20,50-300,AA/AA-,113.00282172446418,113.00282172446418,0.0,False,False,95.35315239106674,130.65249105786162,True,6.0,441.0,4.942437370241032,2024.0,80-90,7.0,0.8345522846470467,0.7899352538384622,1.0,思创转债、银信转债、宇瞳转债、天阳转债、正元转02、金现转债、声迅转债,-0.3589020243677281,-0.0353071946648131,0.4104907087985507,-1.399083672137108,0.1428571428571428,-5.453893074991023,-9.325533379215411,113.00282172446418,-1.4971782755358165,False,0.2,0.225,7.9608008918467394,44.29717827553583,1.6601902604222052,114.6630119848864,0.0004819284845687,0.0,113.00282172446418,False,119.87458152071832,0.1381161018290424,117.59143691354654,114.6630119848864,0.0044128114,961786400.0,,2.594507412876813,5.423243286974865,-1.8310259236458464,False
123237.SZ,佳禾转债,2024-01-24,2024-01-23,104.305,68.96551724137932,10.04,50.75832,55.49612715977,A+,电子,科技,10-20,50-300,A+/A,108.83716768155588,108.83716768155588,0.0,False,False,91.18749834815844,126.48683701495332,True,6.0,428.0,5.286765654021663,2024.0,<80,7.0,0.8503417334547023,0.7671028577999416,1.0,利德转债、雅创转债、景23转债、华正转债、超声转债、联创转债、金宏转债,-0.7432530246874381,-0.1024699707923317,2.403644558899998,-0.5864707544222914,0.1428571428571428,-18.25613079019074,-26.506614404703576,108.83716768155588,4.532167681555876,False,0.15,0.225,6.732113837785184,48.46283231844413,1.7131612602161534,110.55032894177204,0.0019637936598971,0.0,108.83716768155588,False,118.88061243578278,0.1593958566752566,114.63074868728668,110.55032894177204,0.0041426247,648214800.0,,2.306577114263583,5.486425706521579,-1.6627300788036707,False
127103.SZ,东南转债,2024-01-24,2024-01-23,105.0,86.03839441535776,20.0,56.6751909642,30.038698367847,AA,建筑装饰,周期,20-50,50-300,AA/AA-,112.3887518382852,112.3887518382852,0.0,False,False,94.73908250488776,130.03842117168264,True,6.0,428.0,5.286765654021663,2024.0,80-90,7.0,0.8169453916773516,0.7435390977629105,1.0,交建转债、浙建转债、华设转债、精工转债、山路转债、岭南转债、设研转债,0.2426280534782353,0.1592531636585844,0.156900060997998,2.4266882770902773,0.1428571428571428,-7.850467289719621,-12.897526501766787,112.3887518382852,7.388751838285202,False,0.15,0.225,6.565688550978439,44.91124816171481,1.3707176918621446,113.75946953014734,0.0001179894734384,0.0,112.3887518382852,False,120.49479300366691,0.1191678488667771,116.40273446330036,113.75946953014734,0.006249675,1448671500.0,,2.995732273553991,5.075225816585874,-2.000334092960019,False
123238.SZ,卡倍转02,2024-02-01,2024-01-31,125.0,71.82207712711693,5.29,31.285988448,36.36075980435,A+,汽车,制造,3-10,0-50,A+/A,108.04795877154518,108.04795877154518,0.0,False,False,91.72616691160978,124.36975063148058,False,6.0,407.0,6.463039679297208,2024.0,<80,7.0,0.8580932898431414,0.7828636002874566,1.0,明新转债、海泰转债、联诚转债、今飞转债、纽泰转债、德尔转债、神通转债,0.6210102548180163,1.7167118972387818,-0.2290198095514988,-1.1599413119745217,0.1428571428571428,-9.090909090909085,-27.86885245901638,108.04795877154518,-16.952041228454817,False,0.1,0.225,6.935126142892699,49.25204122845483,4.149989971920229,112.19794874346542,0.0030183027997727,0.0,108.04795877154518,False,123.54978467322591,0.1795552213322231,114.68055464442442,112.19794874346542,0.0008003926,460343400.0,,1.665818245870208,7.130408200674746,-1.5193638058642525,False
123239.SZ,锋工转债,2024-02-22,2024-02-21,122.499,78.436873747495,6.2,32.4234352917,61.776464371724,A+,机械设备,制造,3-10,0-50,A+/A,111.996094347598,111.996094347598,0.0,False,False,94.99376446772608,128.99842422746994,True,6.0,395.0,5.520980684937947,2024.0,<80,7.0,0.868457242743568,0.8066079025872336,1.0,光力转债、斯莱转债、隆华转债、星球转债、万讯转债、大丰转债、运机转债,-3.6926700178811145,0.818821153017081,-4.272337435601003,4.40934132904296,0.0,13.056036972848071,-17.146486028789166,111.996094347598,-10.502905652401992,False,0.1,0.225,7.383687767718484,45.30390565240201,4.217731748166538,116.21382609576456,0.0077054207108978,0.0,111.996094347598,False,128.1831760350439,0.2114215789147123,119.17976179562348,116.21382609576456,0.0007159669,560735000.0,,1.824549292051046,7.241876621122503,-1.3163777130395642,False
