目标转债代码,目标转债名称,logit_l2,ridge_alpha,probability_weight,prob_cal_window,price_cal_window,n,mae,rmse,bias,within5,within10,noncap_n,noncap_mae,是否入选
118076.SH,先锋转债,0.3,30.0,0.7,0,0,178,5.83007100224925,9.18669400341625,-1.327466663406579,0.5617977528089888,0.8089887640449438,111,5.247292844324535,False
118076.SH,先锋转债,0.3,30.0,0.7,0,20,178,5.755658607379392,9.413520077026151,-2.0424107840478025,0.6179775280898876,0.8089887640449438,111,5.028153221693241,False
118076.SH,先锋转债,0.3,30.0,0.7,0,40,178,5.71679835672705,9.577338120726843,-2.2398177928619947,0.6460674157303371,0.8258426966292135,111,4.845906164454151,False
118076.SH,先锋转债,0.3,30.0,0.7,0,60,178,5.762112291385197,9.536622711077367,-2.2201857286735858,0.6404494382022472,0.8258426966292135,111,4.997477837113522,False
118076.SH,先锋转债,0.3,30.0,0.75,0,0,178,5.78841131849499,9.197421540193954,-1.3056302511541193,0.5786516853932584,0.8089887640449438,111,5.239536249652476,False
118076.SH,先锋转债,0.3,30.0,0.75,0,20,178,5.728423758174765,9.42947001348739,-2.0184164506052897,0.6179775280898876,0.8146067415730337,111,5.034204121101884,False
118076.SH,先锋转债,0.3,30.0,0.75,0,40,178,5.691908955775722,9.584249322357792,-2.226572433224373,0.6573033707865169,0.8258426966292135,111,4.8441455531818765,False
118076.SH,先锋转债,0.3,30.0,0.75,0,60,178,5.725931909792526,9.540380040664319,-2.215938883527206,0.6460674157303371,0.8258426966292135,111,4.983269692142872,False
118076.SH,先锋转债,0.3,30.0,0.8,0,0,178,5.754372675759576,9.214156167965147,-1.2837938389016572,0.5842696629213483,0.8089887640449438,111,5.244000783821448,False
118076.SH,先锋转债,0.3,30.0,0.8,0,20,178,5.699324049683322,9.454513361178707,-1.988648501950471,0.6404494382022472,0.8146067415730337,111,5.0383270297486495,False
118076.SH,先锋转债,0.3,30.0,0.8,0,40,178,5.66425493283799,9.590018294030646,-2.1949895825423726,0.6460674157303371,0.8202247191011236,111,4.846111476746346,False
118076.SH,先锋转债,0.3,30.0,0.8,0,60,178,5.6867418579264655,9.54810435570108,-2.21491097789165,0.651685393258427,0.8258426966292135,111,4.961089684814522,False
118076.SH,先锋转债,0.3,30.0,0.85,0,0,178,5.723072827018542,9.236865237258986,-1.2619574266491973,0.5786516853932584,0.8089887640449438,111,5.252857257909332,False
118076.SH,先锋转债,0.3,30.0,0.85,0,20,178,5.682802051261548,9.487820232796786,-1.9546214528464516,0.6404494382022472,0.8202247191011236,111,5.057395413784627,False
118076.SH,先锋转债,0.3,30.0,0.85,0,40,178,5.643442288198911,9.600141929529503,-2.1551120985433574,0.6629213483146067,0.8146067415730337,111,4.863419280057429,False
118076.SH,先锋转债,0.3,30.0,0.85,0,60,178,5.6569910157113625,9.558086966285039,-2.212041738529889,0.651685393258427,0.8146067415730337,111,4.947483644757464,False
118076.SH,先锋转债,0.3,30.0,0.9,0,0,178,5.6931762526461736,9.265504819432325,-1.2401210143967358,0.5842696629213483,0.8089887640449438,111,5.2639640278316575,False
118076.SH,先锋转债,0.3,30.0,0.9,0,20,178,5.6733311470656975,9.52572428036097,-1.9222245117323085,0.6404494382022472,0.8202247191011236,111,5.094814009383302,False
118076.SH,先锋转债,0.3,30.0,0.9,0,40,178,5.623084958892651,9.605266603017167,-2.1045656763687073,0.6685393258426966,0.8146067415730337,111,4.8923318360440655,False
118076.SH,先锋转债,0.3,30.0,0.9,0,60,178,5.626594976811475,9.565952680804807,-2.1866021109479172,0.651685393258427,0.8202247191011236,111,4.947096273625482,False
118076.SH,先锋转债,0.3,30.0,0.95,0,0,178,5.668175191628583,9.30002012527772,-1.2182846021442768,0.5842696629213483,0.8089887640449438,111,5.282921260611192,False
118076.SH,先锋转债,0.3,30.0,0.95,0,20,178,5.663584353099586,9.561342276375504,-1.875455760015895,0.6404494382022472,0.8314606741573034,111,5.139521971879671,False
118076.SH,先锋转债,0.3,30.0,0.95,0,40,178,5.603957222036032,9.60068177551706,-2.0489054090396532,0.6573033707865169,0.8146067415730337,111,4.927887712994084,False
118076.SH,先锋转债,0.3,30.0,0.95,0,60,178,5.604318349878211,9.586579220660141,-2.1414197431917845,0.6629213483146067,0.8202247191011236,111,4.96193683649107,False
118076.SH,先锋转债,0.3,30.0,1.0,0,0,178,5.648095748001802,9.340346017478392,-1.1964481898918138,0.5955056179775281,0.8089887640449438,111,5.309770816774189,False
118076.SH,先锋转债,0.3,30.0,1.0,0,20,178,5.654307333583667,9.592968757623575,-1.8229992866896005,0.6460674157303371,0.8370786516853933,111,5.1855010380799635,False
118076.SH,先锋转债,0.3,30.0,1.0,0,40,178,5.596932399518241,9.608692243530442,-1.994682771408542,0.651685393258427,0.8202247191011236,111,4.978822391357799,False
118076.SH,先锋转债,0.3,30.0,1.0,0,60,178,5.585490868380243,9.612036536314124,-2.086917034975698,0.651685393258427,0.8202247191011236,111,4.99007582571464,False
118076.SH,先锋转债,0.3,100.0,0.0,0,0,178,6.8419800718464385,9.817908948813479,-1.4584370645508367,0.46629213483146065,0.7808988764044944,111,5.9083759309580435,False
118076.SH,先锋转债,0.3,100.0,0.0,0,20,178,6.589481875225823,10.18773947836436,-2.500989168394938,0.5674157303370787,0.7921348314606742,111,5.446906227242697,False
118076.SH,先锋转债,0.3,100.0,0.0,0,40,178,6.6501068879517895,10.264502749667695,-2.658461086338485,0.5617977528089888,0.7921348314606742,111,5.446844980178534,False
118076.SH,先锋转债,0.3,100.0,0.0,0,60,178,6.717528049287568,10.243274068941846,-2.630255786996361,0.5449438202247191,0.7865168539325843,111,5.595654866608511,False
118076.SH,先锋转债,0.3,100.0,0.05,0,0,178,6.7624615193681885,9.74357898174245,-1.4453376208178907,0.4606741573033708,0.7921348314606742,111,5.846655298141541,False
118076.SH,先锋转债,0.3,100.0,0.05,0,20,178,6.515124474634964,10.101752898101278,-2.4710377094604694,0.5730337078651685,0.7921348314606742,111,5.397417297939568,False
118076.SH,先锋转债,0.3,100.0,0.05,0,40,178,6.578197944293947,10.204422767097437,-2.642220628157867,0.5617977528089888,0.7921348314606742,111,5.38793500138563,False
118076.SH,先锋转债,0.3,100.0,0.05,0,60,178,6.645977100229842,10.178651925657029,-2.603640489913378,0.5561797752808989,0.7921348314606742,111,5.544081592618989,False
118076.SH,先锋转债,0.3,100.0,0.1,0,0,178,6.683223207303247,9.674100768878672,-1.4322381770849324,0.46629213483146065,0.8146067415730337,111,5.785384059861699,False
118076.SH,先锋转债,0.3,100.0,0.1,0,20,178,6.449861502757509,10.023034209571746,-2.437954616003777,0.5730337078651685,0.7921348314606742,111,5.359762026414078,False
118076.SH,先锋转债,0.3,100.0,0.1,0,40,178,6.506942558134013,10.141888220263771,-2.616307284067376,0.5561797752808989,0.797752808988764,111,5.334759896227244,False
118076.SH,先锋转债,0.3,100.0,0.1,0,60,178,6.57570762894612,10.113058774644683,-2.576055336378749,0.5674157303370787,0.797752808988764,111,5.49600113542654,False
118076.SH,先锋转债,0.3,100.0,0.15,0,0,178,6.6046226013107745,9.609579546790213,-1.4191387333519865,0.48314606741573035,0.8089887640449438,111,5.725135449337705,False
118076.SH,先锋转债,0.3,100.0,0.15,0,20,178,6.3826156557305795,9.945395318517933,-2.402003723536799,0.5898876404494382,0.7865168539325843,111,5.321110106303195,False
118076.SH,先锋转债,0.3,100.0,0.15,0,40,178,6.432481564817687,10.084792123761792,-2.5835990758463816,0.5561797752808989,0.797752808988764,111,5.280854960360058,False
118076.SH,先锋转债,0.3,100.0,0.15,0,60,178,6.502795097731556,10.052259156149667,-2.5510808337644884,0.5674157303370787,0.797752808988764,111,5.445038409749471,False
118076.SH,先锋转债,0.3,100.0,0.2,0,0,178,6.5260219953183025,9.550115785290926,-1.406039289619025,0.4943820224719101,0.8033707865168539,111,5.664886838813717,False
118076.SH,先锋转债,0.3,100.0,0.2,0,20,178,6.318240317242031,9.876101530219747,-2.3673532174574485,0.5898876404494382,0.7808988764044944,111,5.284013221964793,False
118076.SH,先锋转债,0.3,100.0,0.2,0,40,178,6.360363027826799,10.030076551082885,-2.545036359168268,0.5786516853932584,0.8033707865168539,111,5.2317858444930465,False
118076.SH,先锋转债,0.3,100.0,0.2,0,60,178,6.429488260378802,9.99574288532007,-2.5216859211924394,0.5786516853932584,0.8033707865168539,111,5.394601121395422,False
118076.SH,先锋转债,0.3,100.0,0.25,0,0,178,6.447421389325829,9.495804495962483,-1.392939845886081,0.5,0.797752808988764,111,5.604638228289717,False
118076.SH,先锋转债,0.3,100.0,0.25,0,20,178,6.254388355175683,9.814151066966463,-2.331700837106894,0.5955056179775281,0.7808988764044944,111,5.245698944200343,False
118076.SH,先锋转债,0.3,100.0,0.25,0,40,178,6.2848517931985,9.970630786649515,-2.50287535175568,0.5898876404494382,0.8033707865168539,111,5.179254181013474,False
118076.SH,先锋转债,0.3,100.0,0.25,0,60,178,6.358814826088656,9.936698045510786,-2.4902562856322894,0.5842696629213483,0.8033707865168539,111,5.345822090159889,False
118076.SH,先锋转债,0.3,100.0,0.3,0,0,178,6.36895235353206,9.446734547203278,-1.3798404021531359,0.5168539325842697,0.8089887640449438,111,5.5446006042104905,False
118076.SH,先锋转债,0.3,100.0,0.3,0,20,178,6.190866144515819,9.759084139301196,-2.2976438922639058,0.5955056179775281,0.7808988764044944,111,5.206094823680966,False
118076.SH,先锋转债,0.3,100.0,0.3,0,40,178,6.2099838303357675,9.912299288450708,-2.461173957781873,0.5898876404494382,0.8033707865168539,111,5.1280253188411375,False
118076.SH,先锋转债,0.3,100.0,0.3,0,60,178,6.291127345536907,9.886108217959643,-2.4607897535441987,0.5842696629213483,0.8146067415730337,111,5.294044639523465,False
118076.SH,先锋转债,0.3,100.0,0.35,0,0,178,6.291258544413769,9.402987995941011,-1.3667409584201786,0.5168539325842697,0.8033707865168539,111,5.485806136421677,False
118076.SH,先锋转债,0.3,100.0,0.35,0,20,178,6.1265353427928435,9.708159948102955,-2.2624024205367137,0.6067415730337079,0.7921348314606742,111,5.169527523010728,False
118076.SH,先锋转债,0.3,100.0,0.35,0,40,178,6.142012280863626,9.863016215228225,-2.4222057418495995,0.6123595505617978,0.8146067415730337,111,5.083710687754134,False
118076.SH,先锋转债,0.3,100.0,0.35,0,60,178,6.219223120597564,9.836842862515315,-2.421448615341921,0.5842696629213483,0.8146067415730337,111,5.242348544780997,False
118076.SH,先锋转债,0.3,100.0,0.4,0,0,178,6.219173480389279,9.364639446609878,-1.3536415146872267,0.5112359550561798,0.8089887640449438,111,5.43600587247697,False
118076.SH,先锋转债,0.3,100.0,0.4,0,20,178,6.070918110372771,9.665346323796362,-2.2296926854527026,0.6179775280898876,0.7921348314606742,111,5.142195226457724,False
118076.SH,先锋转债,0.3,100.0,0.4,0,40,178,6.072616055937219,9.814546921551152,-2.3923634163280254,0.6235955056179775,0.8202247191011236,111,5.033889063319813,False
118076.SH,先锋转债,0.3,100.0,0.4,0,60,178,6.14235450602875,9.78809540896621,-2.3793261386827314,0.5955056179775281,0.8146067415730337,111,5.185901249761729,False
118076.SH,先锋转债,0.3,100.0,0.45,0,0,178,6.154577560139503,9.331755448193928,-1.3405420709542686,0.5168539325842697,0.8033707865168539,111,5.398215226477304,False
118076.SH,先锋转债,0.3,100.0,0.45,0,20,178,6.022068075977476,9.629019610830216,-2.198858044862599,0.6235955056179775,0.7921348314606742,111,5.123484766096046,False
118076.SH,先锋转债,0.3,100.0,0.45,0,40,178,6.006216545907379,9.773740169223803,-2.3699354257168,0.6292134831460674,0.8258426966292135,111,4.985280099760369,False
118076.SH,先锋转债,0.3,100.0,0.45,0,60,178,6.058761638217153,9.732760996621348,-2.3366037512225644,0.601123595505618,0.8202247191011236,111,5.123308843326109,False
118076.SH,先锋转债,0.3,100.0,0.5,0,0,178,6.090924428339639,9.304393940042338,-1.3274426272213244,0.5224719101123596,0.797752808988764,111,5.361936439433348,False
118076.SH,先锋转债,0.3,100.0,0.5,0,20,178,5.970323842082137,9.592818569062016,-2.167382439193431,0.6067415730337079,0.7921348314606742,111,5.097382006783471,False
118076.SH,先锋转债,0.3,100.0,0.5,0,40,178,5.943403896163227,9.74338364766161,-2.341238633211014,0.6404494382022472,0.8314606741573034,111,4.941279644279912,False
118076.SH,先锋转债,0.3,100.0,0.5,0,60,178,5.9904771058041835,9.683588561471472,-2.309537664517048,0.6179775280898876,0.8314606741573034,111,5.074520528693232,False
118076.SH,先锋转债,0.3,100.0,0.55,0,0,178,6.028216081616876,9.282603756748447,-1.3143431834883736,0.5224719101123596,0.8033707865168539,111,5.32717271314366,False
118076.SH,先锋转债,0.3,100.0,0.55,0,20,178,5.922549000408748,9.563421394416064,-2.1409506411900505,0.6179775280898876,0.7921348314606742,111,5.073590151941605,False
118076.SH,先锋转债,0.3,100.0,0.55,0,40,178,5.882726427600502,9.71965294660355,-2.31877618363364,0.6460674157303371,0.8314606741573034,111,4.894063422964232,False
118076.SH,先锋转债,0.3,100.0,0.55,0,60,178,5.934943740767389,9.657558533909434,-2.2872722804752925,0.6235955056179775,0.8314606741573034,111,5.03798339617868,False
118076.SH,先锋转债,0.3,100.0,0.6,0,0,178,5.972470112586641,9.266424201643716,-1.3012437397554233,0.5280898876404494,0.8033707865168539,111,5.303573880811364,False
118076.SH,先锋转债,0.3,100.0,0.6,0,20,178,5.882478475659689,9.53742813683453,-2.115350541258121,0.6179775280898876,0.797752808988764,111,5.060046894399578,False
118076.SH,先锋转债,0.3,100.0,0.6,0,40,178,5.834054399531586,9.697524253782488,-2.296691060807792,0.651685393258427,0.8370786516853933,111,4.8662606428757575,False
118076.SH,先锋转债,0.3,100.0,0.6,0,60,178,5.8795631052364055,9.63741079364362,-2.270004958747341,0.6235955056179775,0.8314606741573034,111,5.00148050495196,False
118076.SH,先锋转债,0.3,100.0,0.65,0,0,178,5.923066558113185,9.255884697397681,-1.2881442960224707,0.5561797752808989,0.8033707865168539,111,5.290145767317867,False
118076.SH,先锋转债,0.3,100.0,0.65,0,20,178,5.842482133906008,9.51840064655701,-2.0850036278277875,0.6179775280898876,0.797752808988764,111,5.052360587468584,False
118076.SH,先锋转债,0.3,100.0,0.65,0,40,178,5.796180505252137,9.67852021875466,-2.2672983740549575,0.651685393258427,0.8314606741573034,111,4.860078745820608,False
118076.SH,先锋转债,0.3,100.0,0.65,0,60,178,5.835722232573514,9.624860269601054,-2.257785747233058,0.6348314606741573,0.8258426966292135,111,4.987365519683508,False
118076.SH,先锋转债,0.3,100.0,0.69,0,0,178,5.883543714534418,9.251527230512666,-1.2776647410361108,0.5730337078651685,0.8033707865168539,111,5.279403276523066,False
118076.SH,先锋转债,0.3,100.0,0.69,0,20,178,5.814886626724116,9.514214770555185,-2.0626915170561846,0.6179775280898876,0.8033707865168539,111,5.053206135710041,False
118076.SH,先锋转债,0.3,100.0,0.69,0,40,178,5.767489209881918,9.66886654359752,-2.2585088651261764,0.651685393258427,0.8258426966292135,111,4.85619873242308,False
118076.SH,先锋转债,0.3,100.0,0.69,0,60,178,5.807784589113226,9.620926273180746,-2.2657406211107847,0.6404494382022472,0.8258426966292135,111,4.980936060124405,False
118076.SH,先锋转债,0.3,100.0,0.7,0,0,178,5.873663003639728,9.2510045208581,-1.2750448522895201,0.5730337078651685,0.8089887640449438,111,5.276717653824366,False
118076.SH,先锋转债,0.3,100.0,0.7,0,20,178,5.80856446448376,9.51363780916595,-2.05675296454557,0.6179775280898876,0.8033707865168539,111,5.054781510484075,False
118076.SH,先锋转债,0.3,100.0,0.7,0,40,178,5.760030112322724,9.66676666591128,-2.2552443787330834,0.651685393258427,0.8258426966292135,111,4.854273604856749,False
118076.SH,先锋转债,0.3,100.0,0.7,0,60,178,5.800653845552793,9.621330025523017,-2.2709247893426348,0.6460674157303371,0.8258426966292135,111,4.977287182248187,False
118076.SH,先锋转债,0.3,100.0,0.75,0,0,178,5.828772605235424,9.251792627651012,-1.2619454085565693,0.5730337078651685,0.8089887640449438,111,5.270526853666985,False
118076.SH,先锋转债,0.3,100.0,0.75,0,20,178,5.773519197693948,9.51455258953996,-2.023940083407614,0.6235955056179775,0.8146067415730337,111,5.061908906567751,False
118076.SH,先锋转债,0.3,100.0,0.75,0,40,178,5.730362086422134,9.659189583208995,-2.233823678905262,0.651685393258427,0.8258426966292135,111,4.855297539941709,False
118076.SH,先锋转债,0.3,100.0,0.75,0,60,178,5.760682760220753,9.614396767252888,-2.2563646020828507,0.651685393258427,0.8202247191011236,111,4.9669402285335575,False
118076.SH,先锋转债,0.3,100.0,0.8,0,0,178,5.786802863160221,9.258247570241494,-1.2488459648236188,0.5786516853932584,0.8146067415730337,111,5.269019628523839,False
118076.SH,先锋转债,0.3,100.0,0.8,0,20,178,5.736864467643106,9.523851015141512,-1.9902422497673942,0.6404494382022472,0.8146067415730337,111,5.061178864487057,False
118076.SH,先锋转债,0.3,100.0,0.8,0,40,178,5.6962690024751454,9.647275518606415,-2.1952081361404017,0.6404494382022472,0.8146067415730337,111,4.859239836098103,False
118076.SH,先锋转债,0.3,100.0,0.8,0,60,178,5.72156854861296,9.60721750442957,-2.2483374479528404,0.6573033707865169,0.8146067415730337,111,4.955517383240277,False
118076.SH,先锋转债,0.3,100.0,0.85,0,0,178,5.747335084359005,9.27035751119727,-1.2357465210906673,0.5730337078651685,0.8089887640449438,111,5.271524560702943,False
118076.SH,先锋转债,0.3,100.0,0.85,0,20,178,5.711147536312066,9.536547046816587,-1.9516126220595906,0.6348314606741573,0.8202247191011236,111,5.079472872287937,False
118076.SH,先锋转债,0.3,100.0,0.85,0,40,178,5.666705173479583,9.63863480133891,-2.156895690016301,0.6629213483146067,0.8089887640449438,111,4.872721243723141,False
118076.SH,先锋转债,0.3,100.0,0.85,0,60,178,5.682640953145964,9.602581171455038,-2.230682340968813,0.6629213483146067,0.8146067415730337,111,4.954189295188757,False
118076.SH,先锋转债,0.3,100.0,0.9,0,0,178,5.709443925868449,9.288100331372668,-1.2226470773577154,0.5898876404494382,0.8089887640449438,111,5.276557766893735,False
118076.SH,先锋转债,0.3,100.0,0.9,0,20,178,5.69382162799854,9.558345708882525,-1.9204642083090788,0.6404494382022472,0.8202247191011236,111,5.11377361145233,False
118076.SH,先锋转债,0.3,100.0,0.9,0,40,178,5.6384614950864185,9.627692477574161,-2.107714609546801,0.6573033707865169,0.8089887640449438,111,4.8997093198069965,False
118076.SH,先锋转债,0.3,100.0,0.9,0,60,178,5.643104648360278,9.592554063877257,-2.188707269132896,0.6573033707865169,0.8202247191011236,111,4.951854085711454,False
118076.SH,先锋转债,0.3,100.0,0.95,0,0,178,5.677900510383366,9.311443830716192,-1.209547633624766,0.5842696629213483,0.8089887640449438,111,5.291770236642852,False
118076.SH,先锋转债,0.3,100.0,0.95,0,20,178,5.674628839227536,9.57818408682319,-1.8743945130995592,0.6348314606741573,0.8314606741573034,111,5.149342175314173,False
118076.SH,先锋转债,0.3,100.0,0.95,0,40,178,5.613402211080265,9.612258449665196,-2.050898500022083,0.6573033707865169,0.8146067415730337,111,4.933365281561516,False
118076.SH,先锋转债,0.3,100.0,0.95,0,60,178,5.611757219300326,9.599220757822133,-2.140117304422209,0.6629213483146067,0.8202247191011236,111,4.963199835114317,False
118076.SH,先锋转债,0.3,100.0,1.0,0,0,178,5.648095748001802,9.340346017478392,-1.1964481898918138,0.5955056179775281,0.8089887640449438,111,5.309770816774189,False
118076.SH,先锋转债,0.3,100.0,1.0,0,20,178,5.654307333583667,9.592968757623575,-1.8229992866896005,0.6460674157303371,0.8370786516853933,111,5.1855010380799635,False
118076.SH,先锋转债,0.3,100.0,1.0,0,40,178,5.596932399518241,9.608692243530442,-1.994682771408542,0.651685393258427,0.8202247191011236,111,4.978822391357799,False
118076.SH,先锋转债,0.3,100.0,1.0,0,60,178,5.585490868380243,9.612036536314124,-2.086917034975698,0.651685393258427,0.8202247191011236,111,4.99007582571464,False
118076.SH,先锋转债,0.3,0.1,0.0,20,0,178,6.682113488335675,9.570213255496473,-1.766385316100028,0.449438202247191,0.7921348314606742,111,5.90811127069028,False
118076.SH,先锋转债,0.3,0.1,0.0,20,20,178,6.519095873256127,9.794097350376557,-2.347497194961961,0.5224719101123596,0.7752808988764045,111,5.709668438215786,False
118076.SH,先锋转债,0.3,0.1,0.0,20,40,178,6.52110675765952,9.847306079232688,-2.573386324977975,0.5393258426966292,0.7865168539325843,111,5.5641324687472755,False
118076.SH,先锋转债,0.3,0.1,0.0,20,60,178,6.651580478621305,9.881016408634846,-2.5285030961758,0.5224719101123596,0.7921348314606742,111,5.828009766160313,False
118076.SH,先锋转债,0.3,0.1,0.05,20,0,178,6.589972030046513,9.470473014988684,-1.7111157135108235,0.4606741573033708,0.797752808988764,111,5.831873608558896,False
118076.SH,先锋转债,0.3,0.1,0.05,20,20,178,6.441755491239717,9.706364732392414,-2.33083098482347,0.5337078651685393,0.7808988764044944,111,5.635896172156489,False
118076.SH,先锋转债,0.3,0.1,0.05,20,40,178,6.433843883215434,9.74184391300092,-2.5133891819764766,0.5337078651685393,0.797752808988764,111,5.499715160011281,False
118076.SH,先锋转债,0.3,0.1,0.05,20,60,178,6.563676913841394,9.778948466321454,-2.492743085609445,0.5393258426966292,0.8033707865168539,111,5.742389954466163,False
118076.SH,先锋转债,0.3,0.1,0.1,20,0,178,6.502434223137097,9.37671899254465,-1.655846110921605,0.4550561797752809,0.8146067415730337,111,5.763018378369814,False
118076.SH,先锋转债,0.3,0.1,0.1,20,20,178,6.357634248032524,9.6145897660911,-2.3029398491257793,0.5449438202247191,0.7921348314606742,111,5.5570953766556626,False
118076.SH,先锋转债,0.3,0.1,0.1,20,40,178,6.350543843137157,9.648977668274885,-2.4698942572339693,0.550561797752809,0.797752808988764,111,5.432039578921857,False
118076.SH,先锋转债,0.3,0.1,0.1,20,60,178,6.474555560208959,9.686139706120933,-2.4527064036527118,0.5561797752808989,0.8033707865168539,111,5.660533497589774,False
118076.SH,先锋转债,0.3,0.1,0.15,20,0,178,6.416391614711668,9.289132444326352,-1.6005765083324015,0.46629213483146065,0.8258426966292135,111,5.696560853857744,False
118076.SH,先锋转债,0.3,0.1,0.15,20,20,178,6.271914658801895,9.528928496832524,-2.2698147856883186,0.5561797752808989,0.7921348314606742,111,5.480929642353222,False
118076.SH,先锋转债,0.3,0.1,0.15,20,40,178,6.271497093172136,9.564511997175343,-2.4379962169743266,0.5617977528089888,0.8033707865168539,111,5.370054298486621,False
118076.SH,先锋转债,0.3,0.1,0.15,20,60,178,6.3903529931949,9.605232993241703,-2.4076156403681166,0.5561797752808989,0.8089887640449438,111,5.588053126802644,False
118076.SH,先锋转债,0.3,0.1,0.2,20,0,178,6.336578224608137,9.207889369279778,-1.5453069057431812,0.47752808988764045,0.8426966292134831,111,5.640092526294317,False
118076.SH,先锋转债,0.3,0.1,0.2,20,20,178,6.186242280880639,9.453779306545421,-2.2404963553272608,0.5617977528089888,0.8033707865168539,111,5.401438996894561,False
118076.SH,先锋转债,0.3,0.1,0.2,20,40,178,6.196501406213129,9.479261198000017,-2.3889613991632888,0.550561797752809,0.8089887640449438,111,5.320698839771653,False
118076.SH,先锋转债,0.3,0.1,0.2,20,60,178,6.301151289081878,9.519269097191044,-2.347504836942795,0.5617977528089888,0.8146067415730337,111,5.512533115856653,False
118076.SH,先锋转债,0.3,0.1,0.25,20,0,178,6.260455747110638,9.13315905210924,-1.490037303153978,0.5,0.8426966292134831,111,5.589542959486498,False
118076.SH,先锋转债,0.3,0.1,0.25,20,20,178,6.10839562357953,9.385464289312491,-2.2026105907999742,0.5786516853932584,0.797752808988764,111,5.33730423684899,False
118076.SH,先锋转债,0.3,0.1,0.25,20,40,178,6.125788328033009,9.412082200914838,-2.3461263576663276,0.550561797752809,0.8089887640449438,111,5.270205305722647,False
118076.SH,先锋转债,0.3,0.1,0.25,20,60,178,6.222553578306867,9.449154558347592,-2.297405659478225,0.5617977528089888,0.8146067415730337,111,5.448454776699515,False
118076.SH,先锋转债,0.3,0.1,0.3,20,0,178,6.1843332696131394,9.065102562625786,-1.4347677005647734,0.5056179775280899,0.8370786516853933,111,5.538993392678682,False
118076.SH,先锋转债,0.3,0.1,0.3,20,20,178,6.039969346665925,9.32065744845598,-2.162468154710372,0.5842696629213483,0.8033707865168539,111,5.292058144096552,False
118076.SH,先锋转债,0.3,0.1,0.3,20,40,178,6.054087305321315,9.363026947256987,-2.307701254872004,0.5674157303370787,0.8089887640449438,111,5.210430304978939,False
118076.SH,先锋转债,0.3,0.1,0.3,20,60,178,6.142285650980228,9.392802787087954,-2.2587787362051195,0.5842696629213483,0.8089887640449438,111,5.381699006452812,False
118076.SH,先锋转债,0.3,0.1,0.35,20,0,178,6.1092481039174364,9.003871236101412,-1.3794980979755576,0.5224719101123596,0.8258426966292135,111,5.490107262814292,False
118076.SH,先锋转债,0.3,0.1,0.35,20,20,178,5.975941644487531,9.264591717208567,-2.124160579681183,0.601123595505618,0.8033707865168539,111,5.247744745229476,False
118076.SH,先锋转债,0.3,0.1,0.35,20,40,178,5.986326988455286,9.335308111010166,-2.2790430049017645,0.5842696629213483,0.8202247191011236,111,5.149967804789176,False
118076.SH,先锋转债,0.3,0.1,0.35,20,60,178,6.0754675986304765,9.349051197072942,-2.2178998110938117,0.5842696629213483,0.8146067415730337,111,5.339837220039508,False
118076.SH,先锋转债,0.3,0.1,0.4,20,0,178,6.040585054516602,8.949605162644573,-1.3242284953863472,0.5337078651685393,0.8202247191011236,111,5.45151966178311,False
118076.SH,先锋转债,0.3,0.1,0.4,20,20,178,5.9197414991664745,9.220884259826082,-2.0845781211596046,0.6067415730337079,0.797752808988764,111,5.210278864148073,False
118076.SH,先锋转债,0.3,0.1,0.4,20,40,178,5.9217530915274095,9.31608263513238,-2.2509985664274854,0.5955056179775281,0.8258426966292135,111,5.092593244342988,False
118076.SH,先锋转债,0.3,0.1,0.4,20,60,178,6.010056478086332,9.307889731335825,-2.1778840885035478,0.5786516853932584,0.8146067415730337,111,5.301473826908463,False
118076.SH,先锋转债,0.3,0.1,0.45,20,0,178,5.97397046398041,8.902431716320248,-1.2689588927971296,0.5561797752808989,0.8146067415730337,111,5.416216976769106,False
118076.SH,先锋转债,0.3,0.1,0.45,20,20,178,5.866392417308499,9.18592520016714,-2.043371234361776,0.6179775280898876,0.8033707865168539,111,5.176196154838473,False
118076.SH,先锋转债,0.3,0.1,0.45,20,40,178,5.857473501513215,9.29919762014883,-2.2255695314792527,0.6123595505617978,0.8202247191011236,111,5.033460139727035,False
118076.SH,先锋转债,0.3,0.1,0.45,20,60,178,5.935801998179371,9.266858310422089,-2.140906268582573,0.5898876404494382,0.8258426966292135,111,5.24873195509373,False
118076.SH,先锋转债,0.3,0.1,0.5,20,0,178,5.909534502571981,8.862464156532607,-1.2136892902079277,0.550561797752809,0.8033707865168539,111,5.384407949275293,False
118076.SH,先锋转债,0.3,0.1,0.5,20,20,178,5.809627198644126,9.154234353994116,-2.004451855509279,0.6179775280898876,0.7865168539325843,111,5.138954806457516,False
118076.SH,先锋转债,0.3,0.1,0.5,20,40,178,5.795583149348214,9.28390490119552,-2.2040282461702274,0.6179775280898876,0.8258426966292135,111,4.9792886887777295,False
118076.SH,先锋转债,0.3,0.1,0.5,20,60,178,5.860795878382766,9.23969165714101,-2.124981120088456,0.5955056179775281,0.8314606741573034,111,5.1811390901455825,False
118076.SH,先锋转债,0.3,0.1,0.55,20,0,178,5.846764403223795,8.829800334858989,-1.158419687618718,0.550561797752809,0.8033707865168539,111,5.355270304184391,False
118076.SH,先锋转债,0.3,0.1,0.55,20,20,178,5.75244028719517,9.130959674821433,-1.9664861972239285,0.6404494382022472,0.7865168539325843,111,5.104132103144425,False
